,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
93,2022-09-02 13:50:47+00:00,https://twitter.com/gunner_254/status/1565698757575991297,gunner_254,Twitter for Android,,"Managing you business has been made easier by using ROBIPOS point of sale @RobisearchICT  offers the best point of sale system that can manage your stock and sales #SupremeCourt  #MUNLEI  #Arsenal  #Ruto #Raila
#RobisearchAnniversaryOffer
https://t.co/Ne6TEJHxFS
0716413386 https://t.co/lrHAjtAzZ2",6,4,0,2
94,2022-09-02 13:42:49+00:00,https://twitter.com/shikarinyale/status/1565696753063677953,shikarinyale,Twitter for iPhone,"Nairobi, Kenya",@UDAPartyKe @UDAKenya #KenyaElections #Azimio @OleItumbi Maoni fupi fupi tafazali 🥹 https://t.co/gwtac1Birz,1,0,0,0
95,2022-09-02 13:30:23+00:00,https://twitter.com/Africa_Conf/status/1565693624263868417,Africa_Conf,Hootsuite Inc.,"London, England","@RailaOdinga’s #Azimio coalition is hoping that President #Kenyatta delays the sitting of the new Parliament until after the #SupremeCourt ruling, should the Court order an election rerun that could bring some of the independents back into play. #Kenya  https://t.co/qv1XgiCRaN",1,0,0,0
96,2022-09-02 12:56:24+00:00,https://twitter.com/SamrahMahmoud/status/1565685069980864516,SamrahMahmoud,Twitter for Android,,@AzimioUmoja Victory is ours #Azimio for life,2,0,0,0
97,2022-09-02 12:53:07+00:00,https://twitter.com/SamrahMahmoud/status/1565684245753995264,SamrahMahmoud,Twitter for Android,,@MGithuga @Queens_OfRaila Heheeeeee #Azimio for life,0,0,0,0
98,2022-09-02 12:37:32+00:00,https://twitter.com/Sir__maalim/status/1565680320787234818,Sir__maalim,Twitter Web App,"Nairobi, Kenya","Azimio lawyers are protesting a decision by IEBC lawyers to respond to evidence presented earlier by lawyer Julie Soweto on doctored forms in the IEBC portal.
They know they have been trapped 
azimio mutazimia this time round 
lazima kenya isonge mbelee 
#Azimio 
#RutoThefifth https://t.co/HegeSrKI76",0,0,0,0
99,2022-09-02 12:18:50+00:00,https://twitter.com/chrisotee_/status/1565675618439536641,chrisotee_,Twitter for iPhone,"Nairobi, Kenya",#Azimio still trying to find mud that will stick… this has been a shambolic attempt at killing Kenya!,0,0,0,0
100,2022-09-02 11:59:38+00:00,https://twitter.com/chrisotee_/status/1565670784504197121,chrisotee_,Twitter for iPhone,"Nairobi, Kenya",@makaumutua The only person panicking is your a$$ @GovKiraitu just checked into Kenya Kwanza! I told #Azimio is a broken house…,0,0,0,0
101,2022-09-02 11:48:58+00:00,https://twitter.com/xrivic___/status/1565668100770611201,xrivic___,Twitter Web App,"Kentucky, USA",Great update to all business. Did you know that managing your business is now easier by using ROBIPOS point of sale by @RobisearchICT . They  offers the best point of sale system that can manage your stock and sales #SupremeCourt  #MUNLEI  #Arsenal #TheRingsOfPower  #Ruto #Raila https://t.co/p0hvPKK3cF,9,7,0,4
102,2022-09-02 11:42:34+00:00,https://twitter.com/le_ngatia/status/1565666488903663619,le_ngatia,Twitter for Android,Comoros,"@axel_yoh @georgenjoroge_ this guy is supposedly an expert, by he lack the eye for scrutiny n sharpness that comes from curiosity.

hawa hawana evidence, ni sarakasi tupu!

@Kenyajudiciary @CJMarthaKoome @RailaOdinga @MarthaKarua @RailaOdinga @orengo_james 
#SupremeCourt 
#Azimio 
#KenyasChoice2022",0,0,0,0
103,2022-09-02 11:27:47+00:00,https://twitter.com/Afri_Kanno/status/1565662769134899200,Afri_Kanno,Twitter for iPhone,"Toronto, Ontario","Kenyan politicians in public Vs when they are together in Private. 

#GrandIllusion #Shitshow #ruto #raila #sonko #joho https://t.co/dCh5VdK0EF",0,0,0,0
104,2022-09-02 11:10:10+00:00,https://twitter.com/65Alego/status/1565658336187531265,65Alego,Twitter for Android,,He had already announced in the morning that declaration would be made that afternoon. By then he didn't know the 4 #Azimio commissioners would go rogue. Imagine if he had then postponed the declaration to following day. Azimio would be all over claiming rigging. As USUAL. https://t.co/EmNZkjS3NC,0,0,0,0
105,2022-09-02 10:52:29+00:00,https://twitter.com/KmCylus/status/1565653885414424576,KmCylus,Twitter for Android,Ruaka,"Prof.GithuMuigai to present an original form with the name of  the Venezuelans after the lunch break 
#SupremePetition 
#Venezuela 
#williamruto 
#AZIMIO 
#UDA",0,0,0,0
106,2022-09-02 10:40:28+00:00,https://twitter.com/aumaAnas/status/1565650862801813506,aumaAnas,Twitter for iPhone,"Nairobi, Kenya",God has left their side today 😂😂😂😂#AZIMIO to the end🤞🏿🤞🏿,0,0,0,0
107,2022-09-02 10:26:36+00:00,https://twitter.com/thenewshooked/status/1565647371425484802,thenewshooked,Article Tweetbot,N.Y.,"Raila Odinga Calls for Supporters' Calmness ahead of Supreme Court Verdict: ""Remain United""
#News #ODM #AzimioLaUmoja #Twitter #RailaOdinga #TheSupremeCourt #Raila #Justice
https://t.co/ZfhnPsAQrz",0,0,0,0
108,2022-09-02 10:20:55+00:00,https://twitter.com/TochiParrot/status/1565645940291149828,TochiParrot,Twitter for Android,,"Once a plumber has fixed your bathroom, he has no business being in your bathroom when you are showering. _Willis Otieno😂

 Africa una too much abeg 

Be Obidient ruto the 5th #IEBCCapture IEBC #azimio #KenyaDecides2022 Kenya",0,0,0,0
109,2022-09-02 10:18:54+00:00,https://twitter.com/Maichlawkey/status/1565645432969220097,Maichlawkey,Twitter for Android,"Kabete, Kenya","So far so good the court will take either the ""Pontius Pilate to King Herod"" ruling or ""Solomon/Azdak"" form of ruling. I hereby urge all Kenyans to respect the ruling of the Supreme Court of Kenya. Thank you and may God bless you all. #AZIMIO",0,0,0,0
110,2022-09-02 10:08:50+00:00,https://twitter.com/jfkmukadi/status/1565642899894804480,jfkmukadi,Twitter for Android,"Nairobi, Kenya",Mara it's teaching material from Camargo...mara it's on every envelope...mara it's on all seals...mara it's a business card planted by #Azimio on the portal...&amp; Now Itumbi says it's Camargo yes but not the Jose Camargo he knows.,3,1,0,0
111,2022-09-02 09:56:42+00:00,https://twitter.com/RWachanga/status/1565639846072385536,RWachanga,Twitter for Android,"Nairobi, Kenya",#AZIMIO heading home next week.either they like it or not,1,0,0,0
112,2022-09-02 09:11:29+00:00,https://twitter.com/_missdavid/status/1565628469421260801,_missdavid,Twitter for Android,,#DjBash #EricGumbo #Azimio #supremecourtofkenya #TheRingsOfPower #ttbล่ม #goodmythicalevening #JapanOpen2022 #gistlover #cierredecampana #HarryStylesLoveOnTour #bidenspeech #Cuttputlli #Cuttputlli https://t.co/SxYKLRoVPI,18,15,0,0
113,2022-09-02 09:08:50+00:00,https://twitter.com/SydneyRotich/status/1565627803302756354,SydneyRotich,Twitter for Android,"Kericho, Kenya","🤣🤣😂😅 Wafula Jose Carmago Chebukati 

#SupremeCourt 
#josecamargo 
#AZIMIO 
#uda https://t.co/yzAc9k4GxL",0,0,0,0
114,2022-09-02 09:06:29+00:00,https://twitter.com/Hezy240/status/1565627209993306112,Hezy240,Twitter for Android,,@citizentvkenya Ata serial number hamuangalii kweli mko na shida pewa wakenya habari ya maana #Azimio TV plz,0,0,0,0
115,2022-09-02 08:48:04+00:00,https://twitter.com/chrisotee/status/1565622576746864640,chrisotee,Twitter for iPhone,Worldwide,@StandardKenya Except the portal was not used to verify results only physical form and this is by law not some wishful thinking! #Azimio is fixated on the portal without understanding it doesn’t matter what you say about the forms or do to them you can’t change polling station results!,1,0,0,0
116,2022-09-02 08:40:53+00:00,https://twitter.com/65Alego/status/1565620768939118593,65Alego,Twitter for Android,,Let #Azimio bring a physical 34A that differs from the electronic one. The rest are sideshows. Was Camargo present at every polling station to change figures? #SCOK https://t.co/fNHQeHZ8NO,0,0,0,0
117,2022-09-02 08:27:42+00:00,https://twitter.com/mubeyasamson/status/1565617450925936641,mubeyasamson,Twitter Web App,,"Nafaa nijaribu hii kwa mat za juja farm na ndarasha😂
#IEBCCAPTURE #cherera #baba #AZIMIO #ruto https://t.co/cBkzKk3svD",0,0,0,0
118,2022-09-02 08:24:58+00:00,https://twitter.com/jfkmukadi/status/1565616761013211136,jfkmukadi,Twitter for Android,"Nairobi, Kenya",@GLitunya @Railajunior The KIEMS kits IP addresses are also planted by #Azimio...🤣🤣🤣,0,0,0,0
119,2022-09-02 08:16:59+00:00,https://twitter.com/KamwiguMoses/status/1565614753363394561,KamwiguMoses,Twitter Web App,"Runyenjes, Vaggeryd Kommun Swe",Pheroze #Nowrojee with Doctrine of necessity he's making sense than the IEBC &amp; UDA lawyers' who were just squawking.  #TheDawnOfJustice is here with us. We the #AZIMIO might have the last laugh. Happy weekend 🤞🏾 por la familia.,1,0,0,0
120,2022-09-02 08:15:19+00:00,https://twitter.com/RoastedBlood/status/1565614332880330755,RoastedBlood,Twitter for Android,runda,"When a dear gets caught on the road... Bright headlights.

UDA lawyers have 30 minutes to address a few pressing questions.

Baba the 5th. 
#Azimio #ruto #raila #scok",0,0,0,0
121,2022-09-02 08:01:58+00:00,https://twitter.com/OleMuthomi/status/1565610974647926786,OleMuthomi,Twitter for Android,🇰🇪 ,That Jose . Carmgo document on murang'a polling station and that kiems serial number transmitting twice will cost Ruto the presidency. Well done Julie Soweto and #Azimio team you did your homework well. @ItsMutai @OleItumbi @RobertAlai,0,0,0,0
122,2022-09-02 08:01:02+00:00,https://twitter.com/mohamed_bowen/status/1565610739670425600,mohamed_bowen,Twitter Web App,Embakasi,"@RAbdiAnalyst Because the Election was won by @WilliamsRuto and the Supreme court will not nullify the elections since it was free, fair, credible and verifiable. #Azimio's petition is built on fiction, vipindiree and drama. Same US embassy issued a similar advisory before elections. FACTS...",6,0,0,1
123,2022-09-02 07:57:15+00:00,https://twitter.com/evansokaalo/status/1565609788620283904,evansokaalo,Twitter for Android,Nairobi,"It has been noted that Jose Camargo (Venezuelan) is the person who decided the President Elect of Kenya. He is the one who was interfering with the forms.

~ Julie Soweto.
Chaos Raila Uhuru IEBC Kisumu Karua Mt Kenya Chebukati Ruto #AZIMIO UDA Naivasha Mombasa #MainaAndKingangi https://t.co/dkZCjrRaHJ",0,0,0,0
124,2022-09-02 07:52:08+00:00,https://twitter.com/Kirimitosh001/status/1565608499320705025,Kirimitosh001,Twitter for Android,"Meru, Kenya","Managing you business has been made easier by using ROBIPOS point of sale @RobisearchICT  offers the best point of sale system that can manage your stock and sales #SupremeCourt  #MUNLEI  #Arsenal  #Ruto #Raila
#RobisearchAnniversaryOffer
https://t.co/Gt4Rz53AX9
0716413386",0,0,0,0
125,2022-09-02 07:44:30+00:00,https://twitter.com/Kirimitosh001/status/1565606579860283392,Kirimitosh001,Twitter for Android,"Meru, Kenya",Did you know that managing you business has been made easier by using ROBIPOS point of sale @RobisearchICT  offers the best point of sale system that can manage your stock and sales #SupremeCourt  #MUNLEI  #Arsenal #TheRingsOfPower  #Ruto #Raila https://t.co/oQadIiMrOT,11,10,0,6
126,2022-09-02 07:43:51+00:00,https://twitter.com/KamandeMarcus/status/1565606412939575297,KamandeMarcus,Twitter Web App,Nairobi,"@Naomikibandi @RodgersKipembe If we had agents with original 34(A)s, then we probably could demonstrate that BABA did win. Lack of strategy #Azimio ... Lack of strategy",0,0,0,0
127,2022-09-02 07:38:15+00:00,https://twitter.com/apesi6/status/1565605006023266310,apesi6,Twitter for Android,"Kisumu ,Kenya","Good news Team Apesi....God is good.
When I said OBUNGA TO THE WORLD  they never believed...Yes we are going to the World.
This month and next month I will be having my Europe tour 
Netherlands,Germany,Belgium France e.t.c as Scheduled below....
#Raila #president https://t.co/2gAOzf1zPj",8,4,0,0
128,2022-09-02 07:37:36+00:00,https://twitter.com/AmunaTv/status/1565604841459785729,AmunaTv,Twitter for Android,,"Are you posted on the presidential petition proceedings??? Check out the updates on Amunatv
@otienowill @IEBCKenya 
#SupremePetition #TheRingsOfPower #elections22 #azimio #rigged https://t.co/MUAQ7zdy65",1,0,0,0
129,2022-09-02 07:33:43+00:00,https://twitter.com/Juma_feli/status/1565603864509915136,Juma_feli,Twitter for Android,Kilifi-Kenya,"@Samj84536134 @UthmanOtieno @_fels1 Go through History books and see what the books speak about @RailaOdinga, his life and his political journey then come and make another tweet.
#ungrateful 
#raila",0,0,0,1
130,2022-09-02 07:17:36+00:00,https://twitter.com/chrisotee/status/1565599809557254144,chrisotee,Twitter for iPhone,Worldwide,"If the judges were this foolish as #Azimio lawyers take them, then God help us all!",3,0,0,0
131,2022-09-02 07:09:51+00:00,https://twitter.com/chrisotee/status/1565597858228609025,chrisotee,Twitter for iPhone,Worldwide,@panafriKanguru @CisNyakundy Waende! Lakini lazima #Azimio imbaki watu kumi pekee na hiyo ni after huruma,0,0,0,0
132,2022-09-02 06:58:43+00:00,https://twitter.com/KenyaInvest_/status/1565595057385783296,KenyaInvest_,Twitter for Android,"Nairobi, Kenya","Below is a List of Top Financial Investment Options in Kenya That You Should Consider.
#Karori #Raila #IEBC #SupremeCourt https://t.co/mEwr4HucN6",1,1,0,0
133,2022-09-02 06:57:51+00:00,https://twitter.com/Edgar_OE/status/1565594838728327169,Edgar_OE,Twitter for Android,"Nairobi, Kenya","#TheDawnOfJustice @iebc lawyers akina githu, karori &amp; oria - argue the law based on facts. Weak Innuendoes &amp; double speak are beneath the Supreme Court. The stage could be overwhelming some of y'all #Azimio #Inawezekana",1,1,0,0
134,2022-09-02 06:43:14+00:00,https://twitter.com/spaces_ke/status/1565591161124921346,spaces_ke,Twitter for iPad, 🇹🇿🇰🇪🇺🇬,"Mahat just done one thing: done a forensics report on how forms from @RailaOdinga agents were photoshopped and falsified. Forms taken from same elevation, have same signature in the same place, only tally is manipulated.

Genius. Major dent on #Azimio case.

#SupremePetition",0,0,0,0
135,2022-09-02 06:39:02+00:00,https://twitter.com/hyatfitness/status/1565590103183036417,hyatfitness,Twitter for iPhone,"Nairobi, Kenya","We have started lunchtime group classes.
#hyatfitness #raila #thedawnofjustice #SimbaArati #SheHulk #Bonnie https://t.co/0N1dI3QnGt",1,0,0,0
136,2022-09-02 06:38:49+00:00,https://twitter.com/ROUNDTECHNICIA1/status/1565590046878695425,ROUNDTECHNICIA1,Twitter Web App,,"Repair of : cookers,washing machines,fridges, microwave,water dispenser, tvs, home theater and all your home appliances.. local and exuk brands call /whats app on 0729413355 #Mr. President #Raila #chaos #Kisumu #US Embassy #melissa ngania #Tuinuane #wewe #Bonnie #NSAC #Apology https://t.co/OAG3sx6lYx",1,1,0,0
137,2022-09-02 06:36:04+00:00,https://twitter.com/AquantamGroup/status/1565589356399759362,AquantamGroup,Twitter Web App,Nairobi,"Beautiful 2 Bedroom Master Ensuite Apartments Available for rent in Ruiru- Kihunguro behind Plainsview Hospital  | Rent Kes 28K &amp; 30K Per month

0700 224455/ 0711224455/ +254 789 796296 

#Bondo #Simbaarati #Thedawnofjustice #KIEMS #Kisumu #2bedrooms #property  #Raila #Chaos https://t.co/Dqv9P3MzTn",5,0,0,0
138,2022-09-02 06:29:24+00:00,https://twitter.com/ju_curious/status/1565587677730193408,ju_curious,Twitter for Android,Kenya,"Wewe I sell Quality&amp;designer Bodysprays, BodyMists, shower gels &amp; Body lotion for Male,Female and also Unisex🥰..
Call: 0771122003 for more info.
Price: 1500kes a set.
Location:Nairobi
Delivery:Nationwide ✅✅
DM is open for business🤗..
#wewe #Money #Haaland #Kendrick #Raila https://t.co/TiyLPfPVIO",0,0,0,0
139,2022-09-02 06:29:10+00:00,https://twitter.com/UTOPIAN254/status/1565587618858950657,UTOPIAN254,Twitter Web App,,@OumaRolex @Kenyans Says the people who want to extend the term of Ouru..So that is how Azimio made you perceive mad dog #Azimio,0,0,0,0
140,2022-09-02 06:25:54+00:00,https://twitter.com/thenewshooked/status/1565586799174590465,thenewshooked,Article Tweetbot,N.Y.,"IEBC IT Experts Explains How Forms 34A Changed File Format from JPEG to ...
#News #KIEMS #IEBC #InformationTechnology #GeorgeNjoroge #EADH #AzimioLaUmoja #JPEG #Azimio #TheSupremeCourt #PDF #MartinNyaga #Form
https://t.co/g8HnMsN6uK",1,0,0,0
